balls_remaining,runs_needed,wickets_left,rrr,target_score,pressure
25,11,3,2.64,172,6.500383176109345
93,167,9,10.774193548387096,217,4.141234263620918
82,132,8,9.658536585365855,195,4.167454558008811
107,199,10,11.158878504672899,225,3.0811562548505953
25,1,5,0.24,131,4.220227783848872
106,186,8,10.528301886792454,221,4.293769987192617
28,85,4,18.214285714285715,192,10.0
12,1,2,0.5,152,7.89217064834597
105,194,9,11.085714285714285,216,3.8603428807397675
29,30,2,6.206896551724139,157,8.027318352704544
30,67,4,13.4,194,8.703079890789756
35,40,4,6.857142857142857,131,7.051428598142118
44,122,2,16.636363636363637,183,10.0
63,65,6,6.190476190476192,183,4.944209184424512
22,26,2,7.090909090909092,190,8.78643609456218
72,75,5,6.25,139,5.192726186982635
9,22,2,14.666666666666668,232,9.884879220519283
116,226,8,11.689655172413794,234,5.209881719405597
31,40,1,7.741935483870968,122,8.169764748310278
18,16,3,5.333333333333333,147,6.801220476058202
55,76,5,8.290909090909091,213,6.9642610752839875
77,169,10,13.168831168831169,232,4.752187897819997
73,157,4,12.904109589041097,232,7.752102430119736
61,102,2,10.032786885245901,224,8.626390224056422
98,131,9,8.020408163265307,144,3.237494065295925
39,19,7,2.923076923076923,199,4.458086587357356
19,17,1,5.368421052631579,124,7.772349012980663
90,127,8,8.466666666666667,199,4.568459709339503
52,127,3,14.653846153846155,199,8.505312825896345
101,186,8,11.04950495049505,216,4.6944781420824295
35,1,4,0.17142857142857143,125,4.987975358832929
11,1,1,0.5454545454545454,155,7.218139769872678
49,34,5,4.163265306122449,139,6.161695505712084
9,13,2,8.666666666666666,194,9.201835247197678
83,176,6,12.722891566265062,220,6.313682797504441
67,53,7,4.746268656716418,130,3.7926560785478514
4,2,1,3.0,223,8.44502277097314
57,116,3,12.210526315789474,200,8.050007572514119
16,18,3,6.75,178,7.195636760836265
72,151,6,12.583333333333334,205,7.348842193114689
35,24,6,4.114285714285714,121,5.889442869797144
117,135,10,6.9230769230769225,139,2.6710910840430726
104,115,9,6.634615384615385,134,2.091091852684242
93,144,8,9.29032258064516,172,4.134996181550327
22,117,4,31.90909090909091,231,10.0
17,64,3,22.588235294117645,218,10.0
58,88,4,9.103448275862068,227,7.436701816236842
109,149,8,8.201834862385322,172,4.1907458383808445
111,119,10,6.432432432432432,126,1.4306875921788542
14,97,2,41.57142857142857,177,10.0
33,1,3,0.18181818181818182,155,6.285938538710029
10,1,1,0.6000000000000001,190,7.6156850338972255
1,1,1,6.0,177,8.869123352422921
16,1,2,0.375,225,6.6896396200677515
41,78,6,11.414634146341463,146,7.099436349561741
25,48,3,11.52,194,8.491961547202475
48,58,4,7.25,183,5.660431487811151
23,28,2,7.304347826086957,137,8.661550023063034
47,83,8,10.595744680851064,224,5.586931882458418
24,77,2,19.25,180,10.0
40,138,5,20.700000000000003,233,10.0
81,113,5,8.37037037037037,163,5.518651387333819
63,58,5,5.523809523809524,178,4.376206544548939
74,67,7,5.4324324324324325,125,4.230356748275058
118,159,10,8.084745762711865,161,2.144002354029791
62,79,7,7.64516129032258,160,4.6474465718174445
53,92,5,10.415094339622641,156,6.999169884994901
57,81,5,8.526315789473685,137,6.483832315574935
47,53,5,6.76595744680851,144,5.769151445124582
116,192,10,9.931034482758621,200,2.3180190348682284
84,174,7,12.42857142857143,219,5.127202928536705
119,224,10,11.294117647058822,225,2.732545944915776
50,45,5,5.4,233,5.9389784857206624
62,135,7,13.064516129032256,219,6.514764005575272
25,96,3,23.04,160,10.0
19,14,2,4.421052631578947,192,7.354960874993233
92,161,7,10.5,204,4.806542550583144
72,65,5,5.416666666666667,134,4.858689976223182
104,107,9,6.1730769230769225,120,1.9731224451685665
96,97,8,6.0625,121,3.7260481528331435
54,109,4,12.11111111111111,184,7.932956748255587
103,183,10,10.660194174757283,208,2.950595067866773
34,47,3,8.294117647058822,147,7.673823310182069
96,199,8,12.4375,234,5.144853603244257
14,62,2,26.571428571428573,138,10.0
30,1,5,0.2,231,4.7684096313456505
54,97,4,10.777777777777779,200,7.773182111589201
111,184,9,9.945945945945946,205,3.714225511446416
100,102,8,6.12,126,3.168325158543729
27,10,2,2.2222222222222223,222,7.313398664847963
71,102,5,8.619718309859156,208,6.478698480451291
35,31,3,5.314285714285714,220,6.276280346438551
34,6,3,1.0588235294117647,184,6.25572686350229
84,147,4,10.5,174,5.2880501330399445
32,26,2,4.875,170,7.550480567682272
82,111,8,8.121951219512196,176,4.909949970467853
22,51,4,13.90909090909091,153,8.761263990522384
66,81,6,7.363636363636363,142,5.8764724132649295
103,155,8,9.029126213592233,174,4.255988474822997
6,115,2,115.0,220,10.0
24,97,1,24.25,161,10.0
32,82,2,15.375,153,10.0
118,185,10,9.40677966101695,188,2.912782585920196
14,107,1,45.85714285714286,214,10.0
86,109,7,7.604651162790698,147,3.989106365542981
99,130,7,7.878787878787879,146,4.369344014112004
103,105,8,6.116504854368932,124,4.552418567506708
36,37,3,6.166666666666666,133,6.785242774808402
81,165,8,12.222222222222223,199,5.216415936714716
51,87,5,10.235294117647058,131,7.12124216827735
92,149,8,9.717391304347826,171,3.9136824131367933
45,72,4,9.600000000000001,138,7.309190383832804
84,86,7,6.142857142857142,150,4.975502111413146
105,191,9,10.914285714285715,233,3.6838369704088643
97,192,6,11.876288659793815,239,5.076909947178154
56,113,5,12.107142857142858,205,7.231386273684623
1,26,1,156.0,132,10.0
43,70,3,9.767441860465116,220,7.485774665183947
66,89,5,8.09090909090909,136,5.572418656570746
68,109,8,9.617647058823529,152,5.086869235107671
118,136,10,6.915254237288136,138,1.5996714517918653
81,124,7,9.185185185185185,178,5.380150515892759
51,58,8,6.823529411764706,141,3.776507300101292
31,58,4,11.225806451612902,125,8.018559868775148
23,42,2,10.956521739130434,121,9.608128422876149
56,59,3,6.321428571428571,183,6.305162143987254
59,104,6,10.576271186440678,151,6.819202242443881
44,11,4,1.5,149,5.462561452089945
70,117,7,10.028571428571428,210,4.946744651138161
62,143,8,13.838709677419356,217,5.801059619975687
53,123,4,13.924528301886793,240,8.913163249840174
31,51,1,9.870967741935484,206,9.570540242911065
74,92,8,7.45945945945946,160,5.026824507425469
5,1,2,1.2000000000000002,216,6.9712671173584555
88,99,8,6.75,131,3.3378913430215427
35,58,3,9.942857142857143,212,8.70768823038288
18,18,3,6.0,232,7.861697767702141
63,81,3,7.714285714285715,180,7.431969205005906
51,95,7,11.176470588235293,225,6.2201361680910034
15,1,3,0.4,154,6.1425273769313
52,110,4,12.692307692307693,164,7.039188755629557
104,145,7,8.365384615384615,168,2.9788950407023442
111,118,10,6.378378378378379,132,1.3724428107304416
41,43,3,6.2926829268292686,134,8.576754329893495
29,1,4,0.20689655172413793,217,5.09039621619919
50,78,3,9.36,214,7.835038911230805
8,39,1,29.25,193,10.0
57,127,3,13.368421052631579,188,9.287976354032772
36,95,4,15.833333333333332,188,9.519665739316265
74,109,8,8.837837837837839,140,4.865373579911368
45,16,7,2.1333333333333333,144,3.6719070533576614
96,130,9,8.125,166,3.5611741651427513
5,91,1,109.19999999999999,225,10.0
41,15,5,2.1951219512195124,204,5.254895155258841
53,52,3,5.886792452830189,238,6.3247407475515
103,143,9,8.330097087378642,167,3.2837118888892114
61,115,5,11.311475409836067,213,6.758582069576976
65,117,6,10.8,223,6.30976823236844
64,102,6,9.5625,194,6.6608600086847565
56,99,3,10.607142857142858,190,7.47891992375446
45,66,5,8.799999999999999,123,7.380510766083166
68,153,7,13.5,209,6.497566201116648
85,148,7,10.447058823529412,175,5.480213171945533
71,130,9,10.985915492957746,233,6.4024956031515075
15,1,1,0.4,190,7.060383845149825
53,57,4,6.452830188679245,209,6.576867099870212
49,94,3,11.510204081632653,143,7.830871940607458
50,56,9,6.720000000000001,207,3.6262122485581645
63,105,6,10.0,141,6.529280416360647
55,86,7,9.381818181818183,215,6.50751954910874
53,87,4,9.849056603773585,190,7.55697034677698
47,22,4,2.8085106382978724,216,5.734411271725458
42,17,1,2.428571428571429,206,7.023948569560268
15,60,1,24.0,225,10.0
37,55,4,8.91891891891892,143,7.435211906318156
104,122,9,7.038461538461538,132,2.0250873541846963
33,9,2,1.6363636363636362,185,6.072982379245091
54,29,8,3.2222222222222223,157,2.7187454486170815
51,48,6,5.647058823529411,218,6.069882603230937
43,24,2,3.3488372093023253,236,7.7292567885118135
90,115,8,7.666666666666666,159,3.738486334163877
58,53,4,5.482758620689656,132,6.406869162357098
8,19,1,14.25,196,10.0
9,1,1,0.6666666666666666,206,7.306158880488247
111,126,9,6.8108108108108105,141,2.0119567354462102
14,19,1,8.142857142857142,159,8.416413223994006
92,132,7,8.608695652173912,191,4.4014890238538085
50,80,5,9.600000000000001,185,6.3684359018873655
81,86,9,6.37037037037037,156,3.4902636423216324
74,130,7,10.54054054054054,165,5.4622710044078575
24,18,4,4.5,224,6.919386649013446
7,12,1,10.285714285714285,147,10.0
63,89,5,8.476190476190476,129,5.790258356400916
7,94,2,80.57142857142857,240,10.0
58,89,6,9.206896551724139,129,5.45253626980733
26,118,3,27.23076923076923,194,10.0
54,96,5,10.666666666666666,163,6.524235938590826
39,56,5,8.615384615384615,209,6.752232882259262
113,167,10,8.867256637168142,172,3.0274791206870124
105,220,10,12.571428571428573,239,4.059229529707336
115,131,10,6.834782608695653,137,1.4611771823391115
19,78,3,24.631578947368425,148,10.0
46,134,6,17.47826086956522,210,9.143296394187262
72,104,7,8.666666666666666,147,5.509403039289822
95,119,8,7.51578947368421,171,4.011437219289862
86,136,8,9.488372093023255,168,3.8491195956514628
11,44,1,24.0,216,10.0
10,1,2,0.6000000000000001,155,6.678021226068083
103,171,7,9.96116504854369,186,4.296274486956997
28,115,3,24.64285714285714,191,10.0
100,139,10,8.34,175,3.2902191714029008
78,82,5,6.307692307692308,145,5.646614728880628
34,38,3,6.705882352941177,129,7.173479050102085
13,1,2,0.46153846153846156,159,6.4137993767481545
114,164,10,8.631578947368421,173,2.8865605636087572
59,88,6,8.949152542372882,126,6.901794879735584
41,83,6,12.146341463414634,157,7.503607359595951
62,116,8,11.225806451612902,186,5.635934158115858
13,1,1,0.46153846153846156,145,6.980904183521932
87,165,9,11.379310344827587,200,5.1031935224009795
24,45,2,11.25,187,9.189802497510133
94,126,9,8.042553191489361,154,2.9461623232901197
35,11,1,1.8857142857142857,196,6.2026420093432355
98,139,9,8.510204081632653,172,3.2770944302624794
22,82,2,22.363636363636363,228,10.0
111,172,10,9.297297297297296,185,2.538790414519918
66,87,7,7.909090909090908,173,5.047665456972404
17,17,6,6.0,150,6.106411116534224
80,104,8,7.800000000000001,200,4.917316368423039
89,103,5,6.943820224719101,123,4.367650249263301
7,1,1,0.8571428571428571,204,6.826710855999745
62,75,6,7.258064516129032,131,5.781694239920057
65,153,3,14.123076923076923,217,8.691529520957175
21,39,4,11.142857142857142,137,8.40602200379805
52,65,5,7.5,146,6.14639433915133
112,144,9,7.714285714285715,154,2.960589448554036
110,120,8,6.545454545454545,126,2.8584453813858994
53,129,5,14.60377358490566,215,8.883008171886114
84,103,8,7.357142857142858,169,3.025027820307567
92,174,8,11.347826086956522,233,4.73330679765152
11,29,3,15.818181818181817,225,10.0
5,1,1,1.2000000000000002,175,7.255275796683735
15,9,3,3.5999999999999996,157,7.254748824587182
21,122,3,34.857142857142854,224,10.0
26,1,4,0.23076923076923078,206,5.929119109670375
16,1,3,0.375,174,7.04342357056328
20,1,3,0.30000000000000004,122,6.726409696723739
60,88,6,8.799999999999999,125,7.149663480392773
118,125,10,6.3559322033898304,126,2.1181577272805527
91,129,8,8.505494505494505,178,3.6255554377885137
26,1,3,0.23076923076923078,126,5.15187855541921
49,91,2,11.142857142857142,141,8.789497450071197
26,61,3,14.076923076923077,142,10.0
65,135,5,12.461538461538463,209,6.553171423898895
16,83,4,31.125,180,10.0
38,45,6,7.105263157894736,145,5.333909296038924
59,115,9,11.694915254237287,232,5.583599135846741
26,4,4,0.9230769230769231,176,6.071457380818793
114,176,9,9.263157894736842,186,3.5850924334416527
78,180,9,13.846153846153845,228,6.072291847033256
115,119,9,6.208695652173914,121,3.074535863763897
64,56,6,5.25,156,4.664463028307076
116,204,9,10.551724137931034,207,3.5730869419569524
2,1,1,3.0,237,8.297972090623995
89,145,8,9.775280898876405,198,3.727055628825808
111,185,9,10.0,205,3.8362352211699675
65,147,7,13.569230769230769,237,5.259276998016819
29,11,2,2.275862068965517,180,6.517803764862412
69,82,7,7.130434782608695,175,5.130541546209041
35,47,4,8.057142857142857,137,7.010326207914459
4,30,1,45.0,211,10.0
73,98,5,8.054794520547945,134,5.901886874237934
56,99,5,10.607142857142858,142,6.430132658681884
52,27,3,3.115384615384616,138,5.6286249305956755
111,119,9,6.432432432432432,130,3.0835811392838197
51,62,4,7.2941176470588225,221,7.212573369386179
17,15,2,5.294117647058823,215,7.932008727606809
15,1,2,0.4,227,6.9275897773496675
106,212,9,12.0,230,4.417007011799093
10,1,1,0.6000000000000001,141,7.7698723693177465
28,57,3,12.214285714285714,137,9.403335524819726
110,125,8,6.818181818181818,132,2.289369280704438
100,136,9,8.16,152,2.761051235302283
35,2,3,0.34285714285714286,184,6.892625946410601
59,67,7,6.813559322033899,149,5.537214244830654
95,128,9,8.08421052631579,170,2.6066268333556875
103,217,9,12.640776699029125,239,4.402719789326958
96,167,8,10.4375,212,5.0527912887971915
21,3,2,0.8571428571428571,187,7.281063171532754
99,186,7,11.272727272727273,219,5.056844528846292
34,35,2,6.1764705882352935,147,7.802222652883122
37,69,4,11.18918918918919,163,8.264506378008244
53,57,3,6.452830188679245,174,5.778470461108008
48,109,3,13.625,225,8.890349751798274
33,79,4,14.363636363636363,139,9.424054022981847
96,101,7,6.3125,126,3.7533490217651844
59,86,8,8.745762711864407,237,3.8225871512242575
24,51,2,12.75,122,10.0
45,59,4,7.866666666666667,159,6.8814942735029
100,121,9,7.26,157,2.4221921009671457
109,110,8,6.055045871559633,120,2.7871884785795014
77,137,6,10.675324675324676,220,5.363677041907952
9,6,3,4.0,179,7.429618088561322
104,175,8,10.096153846153847,193,3.918937523996576
42,55,4,7.857142857142858,203,7.412097753530762
52,47,3,5.423076923076923,183,7.363129735239964
43,127,7,17.72093023255814,234,8.370590254799906
118,198,10,10.067796610169491,201,2.8976888578959716
76,121,7,9.552631578947368,231,4.7995333239032805
107,179,10,10.037383177570094,207,2.6854205742888437
96,157,8,9.8125,191,4.378782253127436
106,125,9,7.075471698113208,150,1.8698686749280378
60,115,5,11.5,233,7.656310313541052
113,143,7,7.592920353982301,152,3.1588367946660965
48,45,3,5.625,130,6.714297851422676
14,55,2,23.57142857142857,203,10.0
30,115,4,23.0,212,10.0
81,123,7,9.11111111111111,237,4.707003764926529
100,165,10,9.899999999999999,195,3.9655132051359496
98,186,9,11.387755102040817,211,5.262625145857181
71,101,6,8.535211267605634,223,6.001531538814355
108,113,10,6.277777777777778,121,1.3425332962987824
32,1,3,0.1875,157,4.555693923939261
59,40,6,4.067796610169491,138,5.027869759439859
48,57,4,7.125,140,6.661028556404098
108,141,9,7.833333333333334,162,2.310083004436108
79,137,6,10.40506329113924,223,5.928651705924701
54,136,4,15.11111111111111,193,9.238867754810965
76,85,6,6.710526315789474,144,4.588006794767732
52,88,6,10.153846153846153,226,6.872358612901593
107,127,10,7.121495327102804,148,1.6930041991610842
53,60,6,6.7924528301886795,172,5.378355300716081
26,59,3,13.615384615384615,235,9.4911931611343
52,133,4,15.346153846153845,231,9.804844874782543
75,93,6,7.4399999999999995,125,5.02495370830126
8,37,1,27.75,165,10.0
70,77,4,6.6000000000000005,203,5.782383034090038
89,159,7,10.719101123595506,233,5.5109628240222746
111,184,10,9.945945945945946,206,2.893226066165003
88,206,6,14.045454545454545,240,6.671442980190456
92,134,7,8.73913043478261,177,4.415270133303845
32,40,4,7.5,142,6.539378930902904
87,140,6,9.655172413793103,195,6.740902170906328
104,181,8,10.442307692307693,209,3.9952338145511286
98,116,8,7.1020408163265305,159,3.602495036444378
4,73,1,109.5,163,10.0
7,68,1,58.28571428571428,151,10.0
5,1,2,1.2000000000000002,210,8.715396975777614
21,89,4,25.42857142857143,192,10.0
30,64,4,12.8,189,8.590300287940568
20,46,3,13.799999999999999,187,9.5615379000149
59,101,5,10.271186440677967,137,6.520649840596801
108,199,8,11.055555555555555,223,4.024460539326333
3,42,1,84.0,123,10.0
80,122,7,9.149999999999999,213,5.151222920821668
53,73,6,8.264150943396226,210,6.159217618972013
28,29,3,6.214285714285715,223,7.791556248417942
56,86,7,9.214285714285715,137,5.997723070583875
79,162,7,12.303797468354428,239,5.694110743977822
26,32,6,7.384615384615385,144,6.805705921438331
9,53,1,35.333333333333336,174,10.0
98,184,10,11.26530612244898,204,3.5042871667577473
5,68,1,81.6,173,10.0
23,1,2,0.2608695652173913,121,6.7665893869807165
98,121,9,7.408163265306122,144,3.5874988166505126
97,137,8,8.474226804123711,170,3.808483283535214
66,89,6,8.09090909090909,201,6.912879535902934
8,1,1,0.75,232,7.8284935436285386
41,64,3,9.365853658536587,171,9.312587965887609
75,107,6,8.56,143,4.9771382291137005
100,129,9,7.74,156,2.2233676850567936
66,128,8,11.636363636363637,212,4.946552959821291
5,53,1,63.599999999999994,218,10.0
58,69,5,7.137931034482759,123,5.08485276066752
96,101,9,6.3125,127,2.270381817565941
98,144,7,8.816326530612246,162,4.834821262782182
19,54,3,17.05263157894737,178,10.0
13,28,3,12.923076923076923,234,9.500888340742886
24,41,3,10.25,162,9.195032996042206
42,114,7,16.285714285714285,202,7.7485768007082685
20,95,4,28.5,178,10.0
21,73,2,20.857142857142858,219,10.0
69,148,4,12.869565217391305,217,8.391677678955784
50,33,4,3.96,136,5.645376572071087
92,149,9,9.717391304347826,226,3.249194432632069
74,88,5,7.135135135135135,137,5.550229846954532
114,140,9,7.368421052631579,147,2.817313886839666
87,153,8,10.551724137931034,209,5.558350384199471
73,103,5,8.465753424657535,131,6.37622479846501
10,64,2,38.400000000000006,142,10.0
77,156,7,12.155844155844154,217,6.408784509403002
75,83,9,6.640000000000001,141,4.592315394050587
97,97,7,6.0,135,4.112623051533934
61,98,6,9.639344262295083,155,6.04294969019714
10,33,1,19.799999999999997,149,10.0
35,38,3,6.514285714285714,166,7.5469153634807045
9,29,2,19.333333333333336,139,10.0
4,46,1,69.0,189,10.0
2,1,1,3.0,191,8.773750008754913
84,100,4,7.142857142857142,171,5.730840756543253
86,95,5,6.627906976744185,143,5.302688040644099
